-80.861 140.915 28.702
-79.915 142.438 28.702
-78.830 144.106 28.703
-77.707 145.754 28.703
-76.646 147.241 28.703
-75.464 148.828 28.704
-74.183 150.472 28.706
-73.015 151.910 28.707
-71.851 153.287 28.707
-70.551 154.761 28.708
-69.128 156.304 28.710
-67.879 157.605 28.711
-66.470 159.020 28.712
-64.978 160.459 28.712
-63.683 161.662 28.714
-62.245 162.949 28.716
-60.674 164.301 28.717
-59.376 165.376 28.717
-57.882 166.570 28.716
-56.513 167.623 28.714
-54.317 169.237 28.713
-52.911 170.223 28.713
-51.498 171.177 28.713
-50.034 172.128 28.712
-48.597 173.025 28.714
-47.218 173.855 28.716
-45.602 174.790 28.717
-44.172 175.586 28.716
-42.760 176.342 28.716
-41.165 177.163 28.717
-39.743 177.863 28.719
-38.095 178.640 28.721
-36.683 179.275 28.722
-35.148 179.935 28.723
-33.453 180.635 28.727
-32.005 181.215 28.732
-30.298 181.891 28.737
-28.854 182.469 28.740
-27.226 183.137 28.747
-25.801 183.745 28.754
-24.235 184.448 28.760
-22.602 185.227 28.764
-21.220 185.927 28.766
-19.711 186.740 28.770
-18.225 187.592 28.774
-16.885 188.410 28.773
-15.382 189.385 28.773
-14.082 190.279 28.773
-12.736 191.258 28.773
-11.371 192.304 28.772
-10.036 193.380 28.771
-8.817 194.409 28.769
-7.478 195.593 28.765
-6.353 196.633 28.764
-5.041 197.903 28.768
-3.962 198.994 28.771
-2.818 200.201 28.772
-1.584 201.565 28.773
-0.530 202.785 28.776
0.441 203.960 28.779
1.486 205.281 28.778
2.500 206.624 28.776
3.505 208.024 28.775
4.390 209.322 28.771
5.339 210.791 28.773
6.147 212.113 28.773
6.963 213.522 28.772
7.756 214.967 28.771
8.575 216.553 28.770
9.233 217.900 28.768
9.929 219.411 28.766
10.575 220.899 28.766
11.231 222.512 28.766
11.785 223.961 28.766
12.336 225.500 28.766
12.879 227.135 28.766
13.337 228.626 28.765
13.780 230.187 28.766
14.225 231.909 28.768
14.568 233.375 28.769
14.903 234.974 28.772
15.203 236.588 28.775
15.481 238.316 28.773
15.687 239.817 28.773
15.872 241.444 28.774
16.014 243.074 28.775
16.117 244.871 28.777
16.162 246.369 28.780
16.176 247.998 28.783
16.162 249.642 28.783
16.127 251.332 28.777
16.073 253.098 28.772
16.009 254.849 28.768
15.937 256.676 28.763
15.861 258.591 28.763
15.782 260.627 28.766
15.714 262.374 28.765
15.641 264.238 28.763
15.563 266.224 28.762
15.496 267.947 28.761
15.425 269.766 28.760
15.347 271.750 28.751
15.278 273.510 28.756
15.205 275.370 28.757
15.129 277.331 28.756
15.061 279.085 28.755
14.993 280.909 28.754
14.928 282.831 28.753
14.870 284.533 28.751
14.809 286.314 28.750
14.742 288.252 28.742
14.683 289.985 28.745
14.621 291.808 28.748
14.555 293.735 28.747
14.498 295.423 28.746
14.436 297.230 28.745
14.372 299.127 28.736
14.309 300.963 28.737
14.241 302.972 28.741
14.177 304.820 28.732
14.110 306.811 28.740
14.041 308.821 28.735
14.007 310.845 28.736
14.024 312.766 28.740
14.065 314.800 28.743
14.106 316.772 28.746
14.142 318.722 28.751
14.170 320.655 28.748
14.191 322.541 28.738
14.212 324.377 28.722
14.239 326.385 28.718
14.274 328.217 28.721
14.334 330.198 28.719
14.417 332.039 28.718
14.543 334.018 28.721
14.697 335.811 28.721
14.918 337.808 28.721
15.154 339.570 28.721
15.472 341.588 28.723
15.809 343.455 28.724
16.186 345.313 28.714
16.582 347.081 28.709
17.049 348.994 28.709
17.505 350.727 28.709
18.069 352.724 28.712
18.614 354.527 28.715
19.191 356.326 28.717
19.788 358.091 28.719
20.422 359.867 28.726
21.056 361.554 28.736
21.744 363.281 28.739
22.439 364.928 28.733
23.158 366.541 28.723
23.901 368.129 28.726
24.677 369.716 28.729
25.433 371.191 28.725
26.283 372.773 28.719
27.089 374.207 28.718
28.025 375.796 28.717
28.922 377.249 28.714
29.818 378.642 28.711
30.813 380.131 28.710
31.742 381.479 28.709
32.806 382.982 28.708
33.737 384.276 28.707
34.811 385.758 28.708
35.799 387.129 28.708
36.797 388.535 28.707
37.762 389.928 28.708
38.660 391.265 28.712
39.629 392.766 28.717
40.488 394.159 28.716
41.420 395.753 28.717
42.234 397.232 28.717
42.973 398.654 28.718
43.718 400.182 28.721
44.466 401.825 28.723
45.106 403.332 28.726
45.773 405.022 28.731
46.330 406.539 28.735
46.914 408.251 28.739
47.404 409.795 28.741
47.919 411.544 28.744
48.346 413.116 28.745
48.787 414.889 28.746
49.150 416.500 28.747
49.520 418.320 28.748
49.807 419.919 28.749
50.094 421.753 28.751
50.312 423.404 28.750
50.511 425.238 28.753
50.653 426.901 28.753
50.773 428.751 28.752
50.846 430.407 28.750
50.892 432.290 28.748
50.903 433.949 28.745
50.888 435.848 28.744
50.853 437.585 28.742
50.796 439.589 28.738
50.737 441.351 28.733
50.662 443.420 28.727
50.590 445.356 28.722
50.509 447.530 28.716
50.437 449.533 28.712
50.353 451.901 28.710
50.279 454.099 28.708
50.200 456.562 28.707
50.131 458.801 28.710
50.056 461.371 28.717
49.992 463.594 28.718
49.929 465.822 28.718
49.872 467.855 28.717
49.808 470.080 28.717
49.752 472.010 28.715
49.687 474.209 28.715
49.632 476.075 28.716
49.568 478.229 28.716
49.515 480.048 28.715
49.455 482.105 28.714
49.404 483.869 28.712
49.352 485.704 28.710
49.299 487.578 28.707
49.243 489.564 28.705
49.192 491.371 28.702
49.146 493.007 28.700
49.095 494.822 28.698
49.045 496.608 28.696
48.991 498.539 28.694
48.944 500.181 28.691
48.893 501.965 28.688
48.842 503.732 28.685
48.793 505.467 28.683
48.741 507.240 28.680
48.682 509.145 28.676
48.622 510.829 28.674
48.546 512.615 28.676
48.457 514.279 28.680
48.342 516.019 28.675
48.195 517.772 28.677
48.017 519.512 28.679
47.808 521.214 28.680
47.550 522.999 28.681
47.265 524.708 28.682
46.945 526.396 28.678
46.561 528.195 28.675
46.137 529.960 28.671
45.707 531.582 28.668
45.214 533.278 28.665
44.662 535.025 28.665
44.117 536.620 28.664
43.535 538.215 28.662
42.932 539.759 28.663
42.282 541.330 28.663
41.620 542.847 28.662
40.840 544.537 28.662
40.132 545.993 28.662
39.261 547.688 28.665
38.494 549.107 28.669
37.571 550.725 28.669
36.733 552.119 28.668
35.732 553.701 28.669
34.823 555.066 28.669
33.749 556.602 28.668
32.778 557.927 28.667
31.637 559.423 28.666
30.566 560.767 28.666
29.469 562.088 28.662
28.349 563.379 28.656
27.244 564.603 28.652
26.160 565.759 28.648
24.925 567.027 28.643
23.776 568.161 28.635
22.670 569.215 28.625
21.416 570.370 28.615
20.304 571.365 28.607
18.985 572.518 28.600
17.764 573.566 28.601
16.567 574.587 28.629
15.370 575.607 28.670
14.236 576.582 28.694
12.960 577.702 28.693
11.852 578.705 28.690
10.606 579.880 28.691
9.510 580.962 28.687
8.393 582.118 28.676
7.407 583.186 28.650
6.357 584.378 28.611
5.352 585.572 28.588
4.300 586.879 28.589
3.437 587.999 28.590
2.518 589.247 28.588
1.631 590.511 28.589
0.776 591.797 28.596
-0.043 593.101 28.621
-0.831 594.429 28.652
-1.649 595.896 28.659
-2.294 597.123 28.659
-2.991 598.525 28.662
-3.643 599.915 28.665
-4.264 601.312 28.670
-4.917 602.866 28.670
-5.438 604.169 28.663
-5.977 605.593 28.638
-6.502 607.061 28.624
-6.993 608.522 28.633
-7.452 609.976 28.638
-7.876 611.450 28.640
-8.259 612.950 28.642
-8.592 614.456 28.643
-8.884 615.981 28.643
-9.162 617.639 28.644
-9.374 619.062 28.645
-9.588 620.625 28.646
-9.826 622.434 28.651
-10.016 623.883 28.655
-10.225 625.476 28.658
-10.432 627.051 28.659
-10.638 628.616 28.657
-10.863 630.321 28.656
-11.049 631.731 28.655
-11.251 633.253 28.653
-11.476 634.954 28.641
-11.684 636.519 28.632
-11.941 638.456 28.640
-12.162 640.162 28.643
-12.332 641.831 28.639
-12.496 643.596 28.638
-12.660 645.296 28.637
-12.808 647.066 28.635
-12.889 648.931 28.632
-12.951 650.474 28.628
-13.019 652.151 28.627
-13.085 653.845 28.635
-13.148 655.479 28.642
-13.215 657.172 28.639
-13.287 658.979 28.641
-13.361 660.811 28.661
-13.434 662.604 28.667
-13.513 664.571 28.666
-13.587 666.213 28.657
-13.692 668.067 28.636
-13.834 669.963 28.627
-14.026 671.938 28.613
-14.244 673.761 28.616
-14.515 675.659 28.620
-14.843 677.638 28.618
-15.210 679.572 28.618
-15.664 681.708 28.621
-16.086 683.510 28.625
-16.582 685.482 28.628
-17.111 687.463 28.631
-17.673 689.453 28.633
-18.320 691.627 28.633
-18.885 693.434 28.635
-19.592 695.581 28.637
-20.209 697.364 28.636
-20.921 699.330 28.634
-21.670 701.292 28.631
-22.450 703.237 28.627
-23.273 705.187 28.627
-24.127 707.113 28.629
-25.007 709.008 28.631
-25.921 710.894 28.631
-26.845 712.724 28.630
-27.851 714.643 28.628
-28.943 716.642 28.632
-29.882 718.301 28.645
-30.950 720.123 28.640
-32.022 721.878 28.632
-33.137 723.626 28.635
-34.295 725.367 28.637
-35.460 727.053 28.637
-36.886 729.037 28.633
-38.024 730.562 28.630
-39.299 732.217 28.627
-40.592 733.844 28.625
-41.894 735.430 28.623
-43.250 737.028 28.622
-44.620 738.593 28.625
-46.013 740.138 28.626
-47.420 741.655 28.625
-48.859 743.171 28.623
-50.278 744.640 28.621
-51.726 746.122 28.619
-53.157 747.583 28.616
-54.576 749.043 28.610
-56.036 750.571 28.606
-57.556 752.207 28.605
-58.822 753.613 28.606
-60.152 755.141 28.606
-61.461 756.702 28.605
-62.768 758.323 28.603
-64.156 760.115 28.603
-65.360 761.731 28.603
-66.469 763.276 28.603
-67.611 764.929 28.602
-68.742 766.635 28.597
-69.938 768.522 28.573
-70.871 770.055 28.567
-71.877 771.777 28.579
-72.834 773.496 28.585
-73.765 775.220 28.546
-74.687 776.975 28.527
-75.606 778.782 28.515
-76.546 780.723 28.502
-77.263 782.281 28.526
-78.100 784.187 28.545
-78.815 785.898 28.523
-79.584 787.815 28.503
-80.259 789.531 28.483
-80.974 791.380 28.481
-81.708 793.346 28.487
-82.320 795.066 28.484
-82.985 797.024 28.495
-83.561 798.797 28.503
-84.173 800.758 28.516
-84.701 802.526 28.522
-85.264 804.530 28.537
-85.724 806.300 28.547
-86.200 808.315 28.543
-86.586 810.114 28.546
-86.982 812.136 28.573
-87.302 813.980 28.575
-87.618 816.039 28.573
-87.864 817.864 28.575
-88.113 820.004 28.579
-88.299 821.881 28.580
-88.475 824.020 28.580
-88.604 825.946 28.584
-88.717 828.144 28.577
-88.787 830.067 28.572
-88.835 832.277 28.570
-88.849 834.259 28.569
-88.833 836.397 28.567
-88.783 838.492 28.567
-88.696 840.637 28.568
-88.572 842.768 28.570
-88.414 844.855 28.569
-88.215 846.988 28.568
-87.978 849.100 28.567
-87.671 851.404 28.564
-87.377 853.326 28.563
-87.014 855.444 28.560
-86.619 857.520 28.558
-86.186 859.598 28.562
-85.715 861.687 28.564
-85.161 863.966 28.565
-84.671 865.854 28.567
-84.116 867.874 28.570
-83.522 869.905 28.574
-82.876 871.983 28.574
-82.202 874.015 28.568
-81.501 876.010 28.571
-80.759 878.008 28.576
-79.965 880.030 28.582
-79.149 882.002 28.600
-78.296 883.956 28.592
-77.405 885.902 28.591
-76.510 887.771 28.599
-75.544 889.703 28.604
-74.537 891.636 28.604
-73.450 893.636 28.603
-72.488 895.336 28.601
-71.408 897.181 28.598
-70.304 898.995 28.594
-69.061 900.958 28.591
-68.012 902.558 28.591
-66.813 904.329 28.592
-65.606 906.051 28.590
-64.345 907.786 28.589
-63.069 909.474 28.591
-61.644 911.284 28.592
-60.426 912.779 28.593
-59.060 914.398 28.596
-57.699 915.958 28.595
-56.237 917.571 28.596
-54.810 919.090 28.598
-53.308 920.633 28.600
-51.780 922.140 28.598
-50.132 923.703 28.599
-48.667 925.042 28.597
-47.093 926.435 28.595
-45.380 927.902 28.595
-43.856 929.169 28.594
-42.180 930.521 28.593
-40.480 931.849 28.593
-38.758 933.149 28.595
-37.051 934.393 28.596
-35.301 935.625 28.598
-33.542 936.819 28.603
-31.705 938.015 28.607
-29.883 939.152 28.603
-28.045 940.253 28.605
-26.164 941.332 28.612
-24.303 942.357 28.617
-22.422 943.351 28.617
-20.510 944.322 28.619
-18.464 945.320 28.621
-16.641 946.174 28.624
-14.547 947.113 28.626
-12.692 947.908 28.628
-10.586 948.770 28.630
-8.714 949.498 28.630
-6.610 950.273 28.640
-4.649 950.956 28.647
-2.519 951.650 28.624
-0.597 952.238 28.623
1.629 952.875 28.638
3.574 953.392 28.630
5.681 953.910 28.619
7.777 954.385 28.617
9.820 954.813 28.612
12.087 955.247 28.598
14.000 955.582 28.592
16.014 955.905 28.592
18.041 956.199 28.594
20.061 956.462 28.594
22.075 956.692 28.597
24.125 956.890 28.603
26.118 957.047 28.600
28.090 957.169 28.605
30.172 957.261 28.618
32.172 957.314 28.619
34.329 957.333 28.618
36.201 957.319 28.622
38.204 957.272 28.633
40.140 957.192 28.637
42.326 957.060 28.615
44.148 956.922 28.598
46.134 956.751 28.583
48.103 956.566 28.590
50.107 956.361 28.602
52.064 956.141 28.602
54.025 955.897 28.605
55.988 955.622 28.616
57.935 955.312 28.621
59.919 954.957 28.615
61.817 954.578 28.615
63.721 954.157 28.621
65.614 953.701 28.628
67.542 953.196 28.624
69.436 952.660 28.615
71.329 952.087 28.616
73.150 951.502 28.618
75.124 950.835 28.617
76.832 950.229 28.617
78.634 949.562 28.616
80.439 948.856 28.615
82.189 948.134 28.610
84.020 947.342 28.598
86.249 946.328 28.582
87.355 945.805 28.577
88.953 945.034 28.572
90.789 944.127 28.574
92.415 943.304 28.577
94.263 942.332 28.582
95.790 941.495 28.585
97.461 940.543 28.584
99.147 939.546 28.584
100.900 938.460 28.597
102.387 937.491 28.598
103.984 936.398 28.593
105.700 935.176 28.595
107.134 934.120 28.595
108.776 932.870 28.592
110.193 931.757 28.591
111.715 930.528 28.592
113.349 929.167 28.592
114.756 927.949 28.591
116.237 926.618 28.590
117.818 925.141 28.585
119.203 923.803 28.579
120.796 922.214 28.572
122.208 920.768 28.568
123.721 919.187 28.563
125.281 917.523 28.557
126.974 915.684 28.550
128.454 914.048 28.551
130.232 912.049 28.553
131.727 910.338 28.555
133.487 908.284 28.553
135.059 906.416 28.553
136.802 904.304 28.551
138.345 902.397 28.546
140.029 900.279 28.550
141.715 898.124 28.560
143.438 895.886 28.562
144.973 893.858 28.560
146.639 891.615 28.564
148.258 889.396 28.568
149.844 887.182 28.571
151.569 884.729 28.574
153.015 882.630 28.577
154.541 880.376 28.580
156.081 878.053 28.582
157.590 875.732 28.583
159.097 873.372 28.581
160.563 871.032 28.580
162.018 868.662 28.581
163.454 866.271 28.578
164.982 863.672 28.575
166.248 861.477 28.575
167.608 859.068 28.578
169.048 856.455 28.583
170.210 854.295 28.587
171.445 851.936 28.589
172.593 849.665 28.587
173.796 847.199 28.583
174.746 845.194 28.581
175.746 843.028 28.580
176.789 840.710 28.579
177.622 838.810 28.580
178.588 836.552 28.580
179.396 834.623 28.582
180.194 832.690 28.588
180.897 830.967 28.596
181.622 829.169 28.601
182.394 827.233 28.603
183.015 825.660 28.604
183.677 823.969 28.604
184.302 822.358 28.604
184.959 820.645 28.603
185.498 819.225 28.602
186.056 817.740 28.600
186.602 816.268 28.597
187.145 814.791 28.595
187.676 813.329 28.594
188.200 811.867 28.594
188.720 810.393 28.595
189.223 808.940 28.596
189.722 807.478 28.595
190.268 805.879 28.593
190.747 804.489 28.590
191.251 803.034 28.593
191.752 801.584 28.598
192.235 800.190 28.603
192.755 798.682 28.609
193.206 797.325 28.614
193.691 795.812 28.619
194.111 794.385 28.621
194.524 792.977 28.625
194.947 791.544 28.621
195.396 790.020 28.621
195.881 788.351 28.642
196.271 786.821 28.651
196.653 785.104 28.656
196.979 783.571 28.657
197.330 781.913 28.656
197.630 780.406 28.657
197.949 778.706 28.658
198.228 777.240 28.658
198.535 775.617 28.659
198.784 774.143 28.659
199.028 772.540 28.657
199.250 771.119 28.655
199.499 769.525 28.655
199.718 768.100 28.656
199.911 766.533 28.658
200.030 765.124 28.659
200.146 763.668 28.662
200.228 762.218 28.664
200.289 760.769 28.667
200.296 759.326 28.668
200.297 757.914 28.663
200.301 756.359 28.655
200.303 754.605 28.669
200.305 753.085 28.665
200.307 751.395 28.664
200.315 749.722 28.666
200.339 747.997 28.662
200.359 746.356 28.660
200.379 744.699 28.659
200.400 743.036 28.656
200.421 741.320 28.643
200.443 739.522 28.650
200.466 737.660 28.659
200.512 735.697 28.659
200.566 734.000 28.659
200.620 732.231 28.657
200.677 730.344 28.651
200.732 728.505 28.663
200.791 726.551 28.653
200.852 724.515 28.652
200.923 722.153 28.655
200.990 719.939 28.657
201.069 717.275 28.663
201.144 714.776 28.667
201.232 711.850 28.665
201.317 709.031 28.663
201.407 705.986 28.670
201.508 702.606 28.675
201.603 699.393 28.677
201.710 695.773 28.680
201.816 692.182 28.684
201.934 688.207 28.682
202.041 684.544 28.681
202.167 680.256 28.682
202.281 676.380 28.682
202.417 671.703 28.677
202.537 667.597 28.671
202.680 662.685 28.678
202.802 658.460 28.697
202.949 653.411 28.701
203.067 649.317 28.695
203.209 644.420 28.687
203.329 640.267 28.696
203.449 636.049 28.718
203.563 631.967 28.715
203.650 628.784 28.713
203.737 625.534 28.710
203.804 623.005 28.713
203.864 620.657 28.716
203.914 618.647 28.714
203.968 616.754 28.686
204.034 614.562 28.670
204.092 612.586 28.670
204.162 610.168 28.669
204.228 607.915 28.677
204.293 605.684 28.699
204.346 603.841 28.715
204.392 602.198 28.693
204.442 600.504 28.666
204.499 598.547 28.663
204.555 596.598 28.663
204.612 594.648 28.663
204.677 592.407 28.661
204.750 589.854 28.659
204.819 587.470 28.660
204.895 584.833 28.659
204.975 582.024 28.656
205.059 579.088 28.656
205.149 575.955 28.656
205.242 572.689 28.652
205.338 569.330 28.651
205.440 565.740 28.652
205.542 562.177 28.656
205.650 558.350 28.663
205.760 554.455 28.671
205.874 550.435 28.674
205.994 546.212 28.667
206.119 541.790 28.663
206.244 537.358 28.669
206.376 532.693 28.671
206.522 527.507 28.671
206.648 523.012 28.674
206.791 517.947 28.682
206.942 512.527 28.694
207.082 507.551 28.706
207.247 501.682 28.723
207.383 496.799 28.728
207.527 491.649 28.748
207.674 486.398 28.736
207.784 482.496 28.734
207.894 478.569 28.735
207.998 474.827 28.730
208.090 471.543 28.725
208.172 468.558 28.722
208.242 465.989 28.719
208.306 463.659 28.695
208.373 461.262 28.673
208.444 458.690 28.670
208.517 456.058 28.672
208.595 453.233 28.675
208.676 450.283 28.677
208.767 446.936 28.679
208.848 443.966 28.681
208.939 440.607 28.684
209.034 437.101 28.686
209.130 433.543 28.688
209.234 429.712 28.688
209.337 425.864 28.688
209.448 421.742 28.685
209.561 417.491 28.680
209.678 413.129 28.682
209.797 408.646 28.691
209.918 404.060 28.697
210.041 399.453 28.716
210.161 394.899 28.727
210.285 390.222 28.731
210.406 385.624 28.733
210.534 380.770 28.733
210.649 376.442 28.734
210.769 371.893 28.734
210.900 366.935 28.723
211.015 362.556 28.724
211.143 357.676 28.730
211.259 353.262 28.725
211.382 348.593 28.717
211.595 344.007 28.711
212.016 339.171 28.711
212.409 334.874 28.709
212.769 330.371 28.710
213.023 325.605 28.714
213.238 321.412 28.722
213.490 316.587 28.735
213.704 312.505 28.734
213.942 307.984 28.731
214.126 303.366 28.732
214.193 299.241 28.735
214.247 294.811 28.736
214.221 290.474 28.726
214.176 286.090 28.718
214.136 281.576 28.728
214.169 277.654 28.741
214.244 273.343 28.746
214.316 269.022 28.739
214.387 264.678 28.739
214.460 260.339 28.739
214.536 255.729 28.740
214.607 251.462 28.740
214.686 246.691 28.740
214.757 242.376 28.742
214.837 237.464 28.743
214.908 233.128 28.743
214.989 228.145 28.750
215.061 223.716 28.752
215.142 218.813 28.761
215.206 214.784 28.781
215.273 210.606 28.768
215.334 206.885 28.754
215.401 202.745 28.753
215.461 199.045 28.748
215.526 194.898 28.742
215.555 191.280 28.750
215.559 187.290 28.751
215.561 183.729 28.748
215.583 179.693 28.748
215.625 176.133 28.749
215.682 172.800 28.752
215.765 169.011 28.758
215.848 165.661 28.757
215.946 161.933 28.751
216.033 158.650 28.750
216.132 154.905 28.747
216.223 151.412 28.742
216.312 147.964 28.739
216.403 144.553 28.739
216.494 141.197 28.745
216.582 138.023 28.744
216.674 134.703 28.736
216.768 131.302 28.728
216.852 128.279 28.725
216.942 124.962 28.727
217.014 122.108 28.724
217.084 119.088 28.718
217.147 116.154 28.715
217.217 113.117 28.713
217.284 110.445 28.718
217.363 107.528 28.722
217.433 104.974 28.724
217.515 102.116 28.730
217.586 99.663 28.732
217.651 97.381 28.723
217.721 94.939 28.711
217.791 92.539 28.693
217.860 90.192 28.673
217.929 87.862 28.655
217.995 85.662 28.636
218.061 83.483 28.615
218.123 81.366 28.594
218.179 79.225 28.571
218.225 77.187 28.549
218.261 75.147 28.527
218.288 73.224 28.511
218.314 71.047 28.499
218.335 69.014 28.498
218.353 67.042 28.500
218.370 65.049 28.497
218.380 63.181 28.495
218.379 61.080 28.498
218.365 59.220 28.500
218.334 57.098 28.498
218.293 55.197 28.495
218.232 53.227 28.492
218.148 51.249 28.494
218.033 49.218 28.499
217.887 47.262 28.501
217.702 45.318 28.503
217.473 43.356 28.500
217.204 41.385 28.494
216.902 39.460 28.492
216.557 37.498 28.494
216.179 35.530 28.497
215.787 33.665 28.500
215.361 31.813 28.505
214.914 30.033 28.509
214.460 28.352 28.511
213.969 26.659 28.512
213.470 25.042 28.513
212.962 23.477 28.515
212.430 21.908 28.521
211.875 20.350 28.525
211.310 18.838 28.524
210.715 17.307 28.524
210.186 15.924 28.531
209.674 14.290 28.537
209.265 12.840 28.547
208.816 11.185 28.560
208.414 9.702 28.575
207.965 8.123 28.591
207.527 6.700 28.601
206.983 5.119 28.611
206.461 3.749 28.619
205.821 2.258 28.632
205.170 0.934 28.641
204.355 -0.482 28.644
203.537 -1.688 28.642
202.486 -3.010 28.633
201.439 -4.176 28.618
200.347 -5.340 28.600
199.249 -6.532 28.585
198.224 -7.686 28.580
197.055 -9.049 28.570
196.044 -10.263 28.562
194.871 -11.699 28.559
193.829 -12.984 28.559
192.647 -14.431 28.559
191.565 -15.736 28.565
190.330 -17.186 28.579
189.195 -18.470 28.589
187.888 -19.891 28.595
186.682 -21.142 28.600
185.248 -22.559 28.601
183.894 -23.836 28.600
182.500 -25.093 28.601
181.057 -26.337 28.613
179.566 -27.569 28.625
178.068 -28.756 28.626
176.536 -29.924 28.628
174.960 -31.081 28.633
173.460 -32.145 28.635
171.729 -33.330 28.631
170.147 -34.373 28.631
168.351 -35.514 28.632
166.711 -36.523 28.636
164.796 -37.667 28.643
162.999 -38.712 28.648
161.159 -39.760 28.651
159.313 -40.798 28.655
157.475 -41.823 28.659
155.348 -43.006 28.663
153.456 -44.059 28.669
151.242 -45.295 28.676
149.223 -46.428 28.683
146.906 -47.735 28.691
144.798 -48.930 28.703
142.340 -50.328 28.715
140.021 -51.648 28.725
137.660 -52.992 28.731
135.279 -54.347 28.735
132.871 -55.717 28.745
130.438 -57.100 28.755
128.105 -58.424 28.756
125.772 -59.748 28.757
123.551 -61.010 28.757
121.379 -62.245 28.752
119.339 -63.406 28.747
117.108 -64.678 28.746
115.092 -65.827 28.744
113.225 -66.891 28.741
111.174 -68.059 28.738
109.383 -69.080 28.736
107.450 -70.180 28.733
105.792 -71.123 28.730
103.994 -72.143 28.727
102.287 -73.111 28.727
100.701 -74.008 28.728
99.097 -74.915 28.727
97.579 -75.773 28.727
96.096 -76.611 28.726
94.655 -77.424 28.726
93.214 -78.239 28.725
91.845 -79.012 28.725
90.446 -79.803 28.726
89.077 -80.577 28.727
87.702 -81.354 28.728
86.321 -82.134 28.729
84.947 -82.910 28.729
83.605 -83.668 28.728
82.266 -84.424 28.728
80.951 -85.167 28.728
79.626 -85.914 28.727
78.321 -86.647 28.725
77.073 -87.342 28.724
